# BLASTN 2.6.0+
# Query: PAO1 cnorB
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 20 hits found
PA0393	NZ_CP020351.1	73.522	812	190	20	22	822	524041	523244	3.68e-75	285	97
# BLASTN 2.6.0+
# Query: PA0610 prtN
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 8 hits found
PA0610	NC_002516.2	100.000	315	0	0	1	315	673091	672777	4.24e-165	582	100
PA0610	NC_011770.1	98.730	315	4	0	1	315	664233	663919	1.99e-158	560	100
PA0610	NC_008463.1	98.095	315	6	0	1	315	685781	685467	4.30e-155	549	100
PA0610	NC_009656.1	90.506	316	26	4	2	315	760459	760146	1.64e-114	414	99
# BLASTN 2.6.0+
# Query: PA3183 zwf
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 84 hits found
PA3183	NC_002516.2	100.000	1470	0	0	1	1470	3573793	3572324	0.0	2715	100
PA3183	NC_002516.2	73.551	552	124	20	513	1053	6122663	6123203	1.50e-46	191	100
PA3183	NC_002516.2	100.000	1470	0	0	1	1470	3573793	3572324	0.0	2715	100
PA3183	NC_002516.2	73.551	552	124	20	513	1053	6122663	6123203	1.50e-46	191	100
PA3183	NC_011770.1	99.864	1470	2	0	1	1470	2029038	2030507	0.0	2704	100
PA3183	NC_011770.1	73.551	552	124	20	513	1053	6458577	6459117	1.50e-46	191	100
PA3183	NC_011770.1	99.864	1470	2	0	1	1470	2029038	2030507	0.0	2704	100
PA3183	NC_011770.1	73.551	552	124	20	513	1053	6458577	6459117	1.50e-46	191	100
PA3183	NC_008463.1	99.592	1470	6	0	1	1470	2000159	2001628	0.0	2682	100
PA3183	NC_008463.1	73.503	551	126	18	513	1053	6395586	6396126	1.50e-46	191	100
PA3183	NC_008463.1	99.592	1470	6	0	1	1470	2000159	2001628	0.0	2682	100
PA3183	NC_008463.1	73.503	551	126	18	513	1053	6395586	6396126	1.50e-46	191	100
PA3183	NC_009656.1	97.415	1470	38	0	1	1470	1977259	1978728	0.0	2505	100
PA3183	NC_009656.1	72.714	711	153	33	365	1053	6436396	6437087	2.49e-49	200	100
PA3183	NC_009656.1	97.415	1470	38	0	1	1470	1977259	1978728	0.0	2505	100
PA3183	NC_009656.1	72.714	711	153	33	365	1053	6436396	6437087	2.49e-49	200	100
PA3183	NZ_CP014158.1	88.561	1390	149	10	1	1385	1798964	1800348	0.0	1677	94
PA3183	NZ_CP014158.1	76.577	555	102	25	513	1053	304973	304433	3.11e-73	279	94
PA3183	NZ_CP014158.1	88.561	1390	149	10	1	1385	1798964	1800348	0.0	1677	94
PA3183	NZ_CP014158.1	76.577	555	102	25	513	1053	304973	304433	3.11e-73	279	94
PA3183	NZ_CP015878.1	88.417	1390	151	10	1	1385	1851724	1853108	0.0	1666	94
PA3183	NZ_CP015878.1	75.425	647	125	29	424	1053	298418	297789	2.40e-74	283	94
PA3183	NZ_CP015878.1	88.417	1390	151	10	1	1385	1851724	1853108	0.0	1666	94
PA3183	NZ_CP015878.1	75.425	647	125	29	424	1053	298418	297789	2.40e-74	283	94
PA3183	NZ_CP016162.1	81.426	1459	242	28	25	1470	3638492	3637050	0.0	1166	98
PA3183	NZ_CP009365.1	81.164	1460	247	27	25	1470	3785159	3783714	0.0	1147	98
PA3183	NZ_CP009365.1	75.271	554	109	26	514	1053	4858824	4859363	5.28e-61	239	98
PA3183	NZ_CP009365.1	72.849	523	116	24	508	1017	1067177	1067686	5.47e-36	156	98
PA3183	NZ_CP009365.1	81.164	1460	247	27	25	1470	3785159	3783714	0.0	1147	98
PA3183	NZ_CP009365.1	75.271	554	109	26	514	1053	4858824	4859363	5.28e-61	239	98
PA3183	NZ_CP009365.1	72.849	523	116	24	508	1017	1067177	1067686	5.47e-36	156	98
PA3183	NZ_CP007511.1	80.893	1455	238	37	34	1468	3572754	3571320	0.0	1110	99
PA3183	NZ_CP007511.1	79.084	1463	278	26	22	1470	1663906	1665354	0.0	981	99
PA3183	NZ_CP007511.1	80.893	1455	238	37	34	1468	3572754	3571320	0.0	1110	99
PA3183	NZ_CP007511.1	79.084	1463	278	26	22	1470	1663906	1665354	0.0	981	99
PA3183	NZ_CP007012.1	80.625	1471	241	38	22	1470	1099770	1101218	0.0	1098	99
PA3183	NC_017532.1	80.014	1451	258	28	34	1468	3848565	3847131	0.0	1044	98
PA3183	NC_017532.1	78.714	1151	227	16	329	1470	2534266	2533125	0.0	752	98
PA3183	NC_009434.1	80.014	1451	258	28	34	1468	3788178	3786744	0.0	1044	98
PA3183	NC_009434.1	78.733	1152	225	17	329	1470	2543965	2542824	0.0	752	98
PA3183	NC_017532.1	80.014	1451	258	28	34	1468	3848565	3847131	0.0	1044	98
PA3183	NC_017532.1	78.714	1151	227	16	329	1470	2534266	2533125	0.0	752	98
PA3183	NC_009434.1	80.014	1451	258	28	34	1468	3788178	3786744	0.0	1044	98
PA3183	NC_009434.1	78.733	1152	225	17	329	1470	2543965	2542824	0.0	752	98
PA3183	NZ_CP009048.1	79.686	1467	262	33	22	1470	4632116	4630668	0.0	1026	99
PA3183	NZ_CP009048.1	72.842	556	119	30	514	1053	5704705	5705244	1.18e-37	161	99
PA3183	NZ_CP009048.1	79.686	1467	262	33	22	1470	4632116	4630668	0.0	1026	99
PA3183	NZ_CP009048.1	72.842	556	119	30	514	1053	5704705	5705244	1.18e-37	161	99
PA3183	NZ_LT855380.1	82.271	1145	187	15	334	1470	4681646	4680510	0.0	976	77
PA3183	NZ_CP018420.1	82.152	1143	192	12	334	1470	5400652	5399516	0.0	970	77
PA3183	NC_004578.1	81.189	1228	199	27	253	1464	1429903	1431114	0.0	959	82
PA3183	NC_004578.1	74.131	259	59	8	508	763	3507163	3506910	2.60e-19	100	82
PA3183	NC_004578.1	81.189	1228	199	27	253	1464	1429903	1431114	0.0	959	82
PA3183	NC_004578.1	74.131	259	59	8	508	763	3507163	3506910	2.60e-19	100	82
PA3183	NZ_CP011507.1	81.420	1141	204	8	334	1470	4558763	4559899	0.0	926	77
PA3183	NZ_CP011507.1	78.212	179	31	7	843	1017	420509	420335	1.55e-21	108	77
PA3183	NZ_CP011507.1	81.420	1141	204	8	334	1470	4558763	4559899	0.0	926	77
PA3183	NZ_CP011507.1	78.212	179	31	7	843	1017	420509	420335	1.55e-21	108	77
PA3183	NZ_CP012400.2	81.349	1142	203	10	334	1470	1280216	1281352	0.0	920	77
PA3183	NZ_CP026562.1	81.316	1140	195	17	334	1464	1453302	1454432	0.0	909	77
PA3183	NZ_CP017886.1	81.195	1138	200	13	340	1470	4290997	4292127	0.0	904	77
PA3183	NZ_CP017886.1	84.211	95	7	6	497	587	144218	144128	7.28e-15	86.1	77
PA3183	NZ_CP017886.1	81.195	1138	200	13	340	1470	4290997	4292127	0.0	904	77
PA3183	NZ_CP017886.1	84.211	95	7	6	497	587	144218	144128	7.28e-15	86.1	77
PA3183	NZ_CP023466.1	80.387	1137	211	11	340	1470	5130009	5128879	0.0	854	77
PA3183	NZ_CP009533.1	80.245	1144	212	13	334	1470	719371	720507	0.0	848	77
PA3183	NZ_CP009533.1	76.190	315	58	15	501	807	2480175	2479870	2.54e-34	150	77
PA3183	NZ_CP009533.1	80.245	1144	212	13	334	1470	719371	720507	0.0	848	77
PA3183	NZ_CP009533.1	76.190	315	58	15	501	807	2480175	2479870	2.54e-34	150	77
PA3183	NZ_CP018319.1	79.489	1136	223	9	340	1470	946139	945009	0.0	798	77
PA3183	NZ_LS483370.1	79.048	1155	226	15	324	1470	3598916	3597770	0.0	778	78
PA3183	NZ_CP014784.1	73.803	710	147	35	365	1053	323700	324391	1.13e-62	244	47
PA3183	NZ_CP020351.1	92.453	53	2	2	966	1017	3266678	3266627	1.57e-11	75.0	4
# BLASTN 2.6.0+
# Query: PA3168 gyrA
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 72 hits found
PA3168	NC_002516.2	100.000	2772	0	0	1	2772	3559198	3556427	0.0	5120	100
PA3168	NC_011770.1	99.495	2772	14	0	1	2772	2043631	2046402	0.0	5042	100
PA3168	NC_008463.1	99.170	2772	17	1	1	2772	2014754	2017519	0.0	4987	100
PA3168	NC_009656.1	97.006	2772	77	2	1	2772	1991539	1994304	0.0	4654	100
PA3168	NZ_CP015878.1	88.939	2667	277	16	1	2658	1863275	1865932	0.0	3275	96
PA3168	NZ_CP014158.1	88.901	2667	278	16	1	2658	1810491	1813148	0.0	3269	96
PA3168	NZ_CP014784.1	88.356	2688	286	20	1	2682	3319868	3317202	0.0	3205	97
PA3168	NZ_CP016162.1	88.306	2668	296	6	1	2657	2143883	2146545	0.0	3184	96
PA3168	NZ_CP007012.1	86.519	2663	347	11	1	2657	1430266	1432922	0.0	2918	96
PA3168	NZ_CP009365.1	85.451	2660	375	12	1	2654	509909	512562	0.0	2758	96
PA3168	NZ_CP009533.1	85.406	2686	356	27	1	2662	1348653	1351326	0.0	2756	96
PA3168	NC_017532.1	85.249	2671	363	23	1	2660	2551459	2548809	0.0	2721	96
PA3168	NC_009434.1	85.131	2670	368	21	1	2660	2561160	2558510	0.0	2704	96
PA3168	NC_004578.1	81.764	2676	448	34	1	2662	1913484	1916133	0.0	2202	96
PA3168	NZ_LT855380.1	81.587	2710	456	37	1	2693	1653191	1655874	0.0	2200	97
PA3168	NZ_CP007511.1	81.601	2674	437	36	1	2660	1679913	1682545	0.0	2161	96
PA3168	NZ_CP026562.1	81.465	2676	456	34	1	2662	4397781	4395132	0.0	2158	96
PA3168	NZ_CP020351.1	81.245	2682	451	41	1	2662	4384073	4381424	0.0	2119	96
PA3168	NZ_CP009048.1	86.167	1894	254	8	1	1890	1514777	1516666	0.0	2039	90
PA3168	NZ_CP009048.1	80.333	600	106	11	2064	2657	1516711	1517304	1.98e-122	444	90
PA3168	NZ_CP009048.1	86.167	1894	254	8	1	1890	1514777	1516666	0.0	2039	90
PA3168	NZ_CP009048.1	80.333	600	106	11	2064	2657	1516711	1517304	1.98e-122	444	90
PA3168	NZ_CP018420.1	86.139	1883	255	6	1	1880	1850105	1851984	0.0	2026	89
PA3168	NZ_CP018420.1	77.796	608	117	18	2064	2662	1852039	1852637	7.39e-97	359	89
PA3168	NZ_CP018420.1	86.139	1883	255	6	1	1880	1850105	1851984	0.0	2026	89
PA3168	NZ_CP018420.1	77.796	608	117	18	2064	2662	1852039	1852637	7.39e-97	359	89
PA3168	NZ_CP014546.1	85.866	1882	262	4	1	1880	3296523	3298402	0.0	1999	89
PA3168	NZ_CP014546.1	79.208	606	112	14	2064	2662	3298457	3299055	7.23e-112	409	89
PA3168	NZ_CP014546.1	85.866	1882	262	4	1	1880	3296523	3298402	0.0	1999	89
PA3168	NZ_CP014546.1	79.208	606	112	14	2064	2662	3298457	3299055	7.23e-112	409	89
PA3168	NZ_CP011507.1	85.563	1884	264	8	1	1880	1357634	1355755	0.0	1965	89
PA3168	NZ_CP011507.1	78.607	603	115	14	2067	2662	1355697	1355102	3.39e-105	387	89
PA3168	NZ_CP011507.1	85.563	1884	264	8	1	1880	1357634	1355755	0.0	1965	89
PA3168	NZ_CP011507.1	78.607	603	115	14	2067	2662	1355697	1355102	3.39e-105	387	89
PA3168	NZ_CP015600.1	85.236	1883	272	6	1	1880	1939992	1941871	0.0	1932	89
PA3168	NZ_CP015600.1	78.033	610	112	19	2064	2662	1941926	1942524	1.59e-98	364	89
PA3168	NZ_CP015600.1	85.236	1883	272	6	1	1880	1939992	1941871	0.0	1932	89
PA3168	NZ_CP015600.1	78.033	610	112	19	2064	2662	1941926	1942524	1.59e-98	364	89
PA3168	NZ_CP012400.2	85.183	1883	273	6	1	1880	4609594	4607715	0.0	1927	89
PA3168	NZ_CP012400.2	77.521	605	118	15	2067	2662	4607657	4607062	1.60e-93	348	89
PA3168	NZ_CP012400.2	85.183	1883	273	6	1	1880	4609594	4607715	0.0	1927	89
PA3168	NZ_CP012400.2	77.521	605	118	15	2067	2662	4607657	4607062	1.60e-93	348	89
PA3168	NZ_CP023466.1	85.122	1882	276	4	1	1880	4807744	4805865	0.0	1921	68
PA3168	NZ_CP018319.1	84.546	1883	285	6	1	1880	4258749	4260628	0.0	1860	89
PA3168	NZ_CP018319.1	77.558	606	122	14	2064	2662	4260683	4261281	3.44e-95	353	89
PA3168	NZ_CP018319.1	84.546	1883	285	6	1	1880	4258749	4260628	0.0	1860	89
PA3168	NZ_CP018319.1	77.558	606	122	14	2064	2662	4260683	4261281	3.44e-95	353	89
PA3168	NZ_CP017886.1	84.155	1887	285	13	1	1880	4620109	4621988	0.0	1816	68
PA3168	NZ_LS483370.1	83.545	1890	303	8	1	1886	1620858	1622743	0.0	1760	68
PA3168	NZ_CP012676.1	83.122	1890	311	8	1	1886	1050425	1052310	0.0	1716	68
# BLASTN 2.6.0+
# Query: PA0973 oprL
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 42 hits found
PA0973	NC_002516.2	100.000	507	0	0	1	507	1057400	1057906	0.0	937	100
PA0973	NC_011770.1	99.606	507	2	0	1	507	4780991	4780485	0.0	926	100
PA0973	NC_008463.1	99.014	507	5	0	1	507	4594135	4593629	0.0	909	100
PA0973	NC_009656.1	95.464	507	23	0	1	507	4662328	4661822	0.0	809	100
PA0973	NZ_CP015878.1	92.308	507	39	0	1	507	1911171	1911677	0.0	721	100
PA0973	NZ_CP014158.1	92.308	507	39	0	1	507	1858369	1858875	0.0	721	100
PA0973	NZ_CP015878.1	92.308	507	39	0	1	507	1911171	1911677	0.0	721	100
PA0973	NZ_CP014158.1	92.308	507	39	0	1	507	1858369	1858875	0.0	721	100
PA0973	NZ_CP014784.1	87.059	510	51	11	1	507	3530851	3530354	9.18e-159	562	100
PA0973	NC_017532.1	85.686	510	64	8	1	507	3115654	3115151	9.31e-149	529	100
PA0973	NC_009434.1	85.686	510	64	8	1	507	3027809	3027306	9.31e-149	529	100
PA0973	NC_017532.1	85.686	510	64	8	1	507	3115654	3115151	9.31e-149	529	100
PA0973	NC_009434.1	85.686	510	64	8	1	507	3027809	3027306	9.31e-149	529	100
PA0973	NZ_CP007012.1	85.658	509	63	7	1	507	4474199	4473699	3.35e-148	527	100
PA0973	NZ_CP016162.1	85.972	499	59	6	1	498	1353940	1354428	4.33e-147	523	98
PA0973	NZ_CP007511.1	85.098	510	70	6	1	507	2967371	2966865	7.25e-145	516	100
PA0973	NZ_CP017886.1	85.571	499	61	8	1	498	4236384	4236872	9.37e-144	512	98
PA0973	NZ_CP009365.1	85.542	498	63	5	1	498	237599	238087	9.37e-144	512	98
PA0973	NZ_CP017886.1	85.571	499	61	8	1	498	4236384	4236872	9.37e-144	512	98
PA0973	NZ_CP009365.1	85.542	498	63	5	1	498	237599	238087	9.37e-144	512	98
PA0973	NZ_CP026562.1	85.371	499	65	6	1	498	1800240	1800731	3.37e-143	510	98
PA0973	NZ_CP023466.1	84.843	508	66	4	1	507	5168388	5167891	2.03e-140	501	100
PA0973	NZ_CP020351.1	84.970	499	67	6	1	498	1792331	1792822	7.30e-140	499	98
PA0973	NZ_CP009048.1	84.646	508	67	7	1	507	4419139	4418642	9.44e-139	496	100
PA0973	NC_004578.1	84.449	508	71	6	1	507	4479408	4478908	3.40e-138	494	100
PA0973	NZ_CP018319.1	84.252	508	69	4	1	507	986568	986071	2.04e-135	484	100
PA0973	NZ_LT855380.1	84.055	508	70	4	1	507	4416651	4416154	9.51e-134	479	100
# BLASTN 2.6.0+
# Query: PA4110 ampC
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 18 hits found
PA4110	NC_002516.2	100.000	1194	0	0	1	1194	4594029	4595222	0.0	2206	100
PA4110	NC_011770.1	99.665	1194	4	0	1	1194	941224	940031	0.0	2183	100
PA4110	NC_008463.1	99.079	1194	11	0	1	1194	933824	932631	0.0	2145	100
PA4110	NC_009656.1	88.301	1171	137	0	24	1194	988507	987337	0.0	1404	98
PA4110	NZ_CP014784.1	76.786	1008	172	52	151	1130	2225663	2224690	2.95e-142	508	82
PA4110	NZ_CP012400.2	73.034	890	225	14	250	1133	2851878	2850998	1.93e-79	300	74
PA4110	NZ_CP018420.1	72.642	954	209	46	250	1179	3812057	3812982	5.44e-70	268	78
PA4110	NZ_CP014546.1	72.173	902	212	35	250	1133	5195784	5196664	4.27e-61	239	74
PA4110	NZ_CP018319.1	70.134	971	243	40	188	1136	450772	451717	3.44e-32	143	79
# BLASTN 2.6.0+
# Query: PA1163 ndvB
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 32 hits found
PA1163	NC_002516.2	100.000	2610	0	0	1	2610	1263166	1260557	0.0	4820	100
PA1163	NC_011770.1	99.579	2610	11	0	1	2610	4585803	4588412	0.0	4759	100
PA1163	NC_008463.1	99.272	2610	19	0	1	2610	4385846	4388455	0.0	4715	100
PA1163	NZ_CP015878.1	86.692	2615	317	30	1	2598	5488855	5491455	0.0	2872	99
PA1163	NZ_CP014158.1	86.381	2614	327	28	1	2598	5289665	5292265	0.0	2828	99
PA1163	NZ_CP014784.1	81.209	2581	439	43	10	2572	1602248	1599696	0.0	2037	98
PA1163	NZ_CP007511.1	80.664	2591	444	51	1	2567	1414644	1412087	0.0	1956	98
PA1163	NZ_CP009365.1	80.439	2597	443	53	1	2569	3683142	3685701	0.0	1921	98
PA1163	NZ_CP007012.1	80.302	2584	466	37	1	2567	1228106	1225549	0.0	1912	98
PA1163	NZ_CP018420.1	78.474	2569	507	38	22	2571	1457331	1454790	0.0	1639	98
PA1163	NZ_CP009048.1	78.085	2569	494	57	23	2561	4511237	4513766	0.0	1561	97
PA1163	NZ_CP023466.1	77.787	2539	515	38	49	2567	1274734	1272225	0.0	1519	97
PA1163	NZ_CP012400.2	77.353	2592	530	48	1	2568	5220266	5222824	0.0	1482	98
PA1163	NZ_CP014546.1	77.100	2572	535	45	22	2570	2919081	2916541	0.0	1437	98
PA1163	NZ_CP011507.1	76.804	2578	545	46	19	2573	1759974	1762521	0.0	1399	98
PA1163	NZ_CP018319.1	76.696	2579	535	47	22	2572	3737842	3735302	0.0	1373	98
# BLASTN 2.6.0+
# Query: PA0084 tssC1
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 28 hits found
PA0084	NC_002516.2	100.000	1497	0	0	1	1497	101778	103274	0.0	2765	100
PA0084	NC_011770.1	99.800	1497	3	0	1	1497	100859	102355	0.0	2748	100
PA0084	NC_008463.1	99.599	1497	6	0	1	1497	99431	100927	0.0	2732	100
PA0084	NC_009656.1	97.662	1497	35	0	1	1497	171458	172954	0.0	2571	100
PA0084	NZ_CP009365.1	91.997	1437	115	0	61	1497	5432878	5431442	0.0	2017	96
PA0084	NZ_CP007012.1	89.514	1440	151	0	58	1497	4557454	4558893	0.0	1823	96
PA0084	NZ_CP018420.1	89.066	1445	158	0	44	1488	6705212	6706656	0.0	1794	97
PA0084	NZ_CP018319.1	88.544	1449	164	2	42	1489	2553245	2551798	0.0	1755	97
PA0084	NZ_CP014546.1	88.597	1447	162	3	44	1488	1314976	1316421	0.0	1755	97
PA0084	NZ_CP014546.1	79.612	1442	260	30	64	1488	5631247	5629823	0.0	1003	97
PA0084	NZ_CP018319.1	88.544	1449	164	2	42	1489	2553245	2551798	0.0	1755	97
PA0084	NZ_CP014546.1	88.597	1447	162	3	44	1488	1314976	1316421	0.0	1755	97
PA0084	NZ_CP014546.1	79.612	1442	260	30	64	1488	5631247	5629823	0.0	1003	97
PA0084	NZ_CP015600.1	88.504	1444	164	2	46	1488	6311015	6312457	0.0	1746	96
PA0084	NZ_CP023466.1	88.406	1449	166	2	42	1489	145758	144311	0.0	1744	97
PA0084	NZ_CP011507.1	88.102	1454	169	4	44	1495	3364825	3363374	0.0	1724	97
PA0084	NZ_CP012400.2	88.162	1436	168	2	55	1489	6752194	6750760	0.0	1709	96
# BLASTN 2.6.0+
# Query: PA2020 mexZ
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 8 hits found
PA2020	NC_002516.2	100.000	633	0	0	1	633	2212677	2213309	0.0	1170	100
PA2020	NC_011770.1	99.210	633	5	0	1	633	3653145	3652513	0.0	1142	100
PA2020	NC_008463.1	97.788	633	14	0	1	633	3421521	3420889	0.0	1092	100
PA2020	NC_009656.1	89.889	633	54	4	1	633	3379658	3379036	0.0	806	100
# BLASTN 2.6.0+
# Query: PA1174 napA
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 24 hits found
PA1174	NC_002516.2	100.000	2490	0	0	1	2490	1275798	1273309	0.0	4599	100
PA1174	NC_008463.1	99.598	2490	9	1	1	2490	4373215	4375703	0.0	4542	100
PA1174	NC_011770.1	99.518	2490	11	1	1	2490	4573172	4575660	0.0	4530	100
PA1174	NC_009656.1	97.390	2490	64	1	1	2490	4343699	4346187	0.0	4237	100
PA1174	NZ_CP014784.1	87.525	2493	300	8	3	2490	1701402	1698916	0.0	2870	99
PA1174	NZ_CP016162.1	85.457	2503	337	21	1	2490	3448513	3451001	0.0	2580	100
PA1174	NZ_CP007511.1	85.332	2502	338	28	3	2490	1423180	1420694	0.0	2560	99
PA1174	NZ_CP009048.1	84.557	2506	354	27	1	2490	2706877	2704389	0.0	2453	100
PA1174	NC_017532.1	83.960	2500	374	25	4	2490	1386971	1384486	0.0	2370	99
PA1174	NC_009434.1	83.914	2499	377	23	4	2490	1380236	1377751	0.0	2364	99
PA1174	NZ_CP018319.1	81.989	2504	414	30	5	2490	173455	175939	0.0	2091	99
PA1174	NC_004431.1	74.858	704	153	21	127	818	2590126	2589435	1.47e-78	298	28
# BLASTN 2.6.0+
# Query: PA3392 nosZ
# Database: Data/database_sequences.fa
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject
# 22 hits found
PA3392	NC_002516.2	100.000	1911	0	0	1	1911	3797009	3798919	0.0	3530	100
PA3392	NC_008463.1	99.634	1911	7	0	1	1911	1742264	1740354	0.0	3491	100
PA3392	NC_011770.1	99.479	1920	1	1	1	1911	1796003	1794084	0.0	3482	100
PA3392	NC_009656.1	98.430	1911	30	0	1	1911	1778820	1776910	0.0	3363	100
PA3392	NZ_CP015878.1	89.963	1883	179	8	36	1911	278707	276828	0.0	2422	98
PA3392	NZ_CP014158.1	89.857	1883	181	8	36	1911	285542	283663	0.0	2410	98
PA3392	NZ_CP007511.1	84.542	1876	261	25	39	1901	3598236	3596377	0.0	1831	97
PA3392	NC_009434.1	83.859	1871	267	33	57	1911	3838630	3836779	0.0	1749	97
PA3392	NC_017532.1	83.031	1874	277	36	57	1911	3899057	3897206	0.0	1661	97
PA3392	NZ_CP018420.1	83.420	1725	259	24	184	1893	4131167	4129455	0.0	1576	89
PA3392	NZ_CP018319.1	81.756	1891	322	19	33	1911	5889878	5887999	0.0	1559	98
# BLASTN 2.6.0+
# Query: PA0519 nirS
# Database: Data/database_sequences.fa
